hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
8.479462293618889,7,2,3,2.0,4.0,4.0,31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,No
9.3903547523425,16,3,3,3.0,1.0,2.0,59,Travel_Rarely,Sales,2,2,Marketing,1,1219,Female,5,Sales Representative,Married,20660,4.0,Y,12,8,1,12.0,3,1,0,0,No
7.593150379294722,6,3,3,2.0,2.0,3.0,33,Travel_Rarely,Sales,3,3,Life Sciences,1,2423,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,No
8.295543284248055,6,3,4,4.0,4.0,2.0,47,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3348,Male,2,Manufacturing Director,Single,99810,1.0,Y,21,8,1,3.0,3,3,1,2,No
7.007448683623333,22,3,3,3.0,4.0,3.0,43,Travel_Frequently,Research & Development,7,4,Medical,1,58,Male,4,Research Scientist,Single,24390,0.0,Y,15,8,0,9.0,2,8,1,7,No
6.816948906738055,13,3,3,2.0,4.0,3.0,36,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3.0,Y,17,8,0,5.0,2,1,0,0,No
6.0967715305666665,15,2,3,4.0,3.0,2.0,43,Travel_Rarely,Sales,9,5,Technical Degree,1,1248,Female,1,Research Director,Divorced,12740,1.0,Y,19,8,0,6.0,3,5,1,4,No
7.8534091923247225,5,3,4,3.0,4.0,3.0,25,Travel_Rarely,Research & Development,6,2,Medical,1,628,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,No
5.840648148148055,19,1,4,1.0,4.0,3.0,42,Travel_Rarely,Research & Development,3,4,Life Sciences,1,3031,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0,No
7.460047969656389,14,3,3,4.0,2.0,3.0,38,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1159,Female,2,Sales Executive,Married,68930,0.0,Y,17,8,0,16.0,3,15,5,8,No
8.810211958946667,18,3,3,2.0,2.0,2.0,40,Non-Travel,Research & Development,2,4,Life Sciences,1,1919,Male,1,Human Resources,Single,65450,4.0,Y,15,8,0,22.0,2,1,0,0,Yes
6.845648148148055,12,3,4,4.0,4.0,2.0,46,Travel_Rarely,Human Resources,1,3,Life Sciences,1,2535,Female,1,Laboratory Technician,Divorced,190810,3.0,Y,21,8,0,12.0,2,9,4,7,No
6.289530343596389,18,3,3,2.0,4.0,3.0,48,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,No
6.6194667559125,10,2,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,1,1027,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2,No
6.662631637661667,15,3,3,3.0,4.0,3.0,27,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3653,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,No
5.933469433288611,15,3,3,4.0,1.0,3.0,36,Travel_Rarely,Research & Development,2,2,Medical,1,3866,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4,No
7.878145917001111,18,3,3,4.0,3.0,3.0,37,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2685,Male,1,Sales Executive,Single,56470,6.0,Y,19,8,0,7.0,2,0,0,0,Yes
8.590515394912778,15,3,3,4.0,3.0,3.0,43,Travel_Frequently,Sales,4,3,Medical,1,1704,Female,2,Healthcare Representative,Divorced,34190,3.0,Y,11,8,1,10.0,5,8,4,7,No
10.240874609549167,10,3,3,4.0,4.0,2.0,41,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2201,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,No
5.466765952699444,23,3,3,4.0,3.0,2.0,34,Travel_Frequently,Research & Development,25,1,Life Sciences,1,2344,Female,1,Manager,Married,22590,1.0,Y,14,8,0,8.0,2,8,7,7,No
8.8780087014725,16,3,3,4.0,3.0,3.0,50,Travel_Rarely,Research & Development,1,3,Technical Degree,1,3404,Female,2,Sales Executive,Married,134960,3.0,Y,18,8,1,22.0,3,12,1,5,No
6.7170961624272225,7,3,3,2.0,1.0,4.0,30,Travel_Frequently,Research & Development,9,3,Other,1,3163,Male,2,Healthcare Representative,Married,68250,1.0,Y,14,8,0,1.0,2,1,0,0,Yes
5.976567380633611,23,3,4,1.0,1.0,3.0,50,Non-Travel,Research & Development,17,3,Medical,1,1866,Female,1,Laboratory Technician,Divorced,42980,1.0,Y,20,8,1,31.0,6,31,14,7,No
8.1786099955375,17,2,3,4.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,2,Life Sciences,1,1848,Female,1,Healthcare Representative,Married,31400,1.0,Y,13,8,1,17.0,2,17,5,15,No
5.788009817045833,20,1,4,1.0,4.0,3.0,42,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1561,Male,1,Manager,Single,10910,2.0,Y,22,8,0,16.0,0,1,0,0,No
7.20052097278,19,3,3,2.0,3.0,3.0,49,Travel_Rarely,Sales,2,3,Technical Degree,1,1588,Male,2,Manufacturing Director,Single,52040,8.0,Y,14,8,1,26.0,3,5,0,0,No
6.966372155287778,12,3,3,3.0,3.0,3.0,30,Travel_Frequently,Research & Development,4,5,Technical Degree,1,3184,Male,3,Manager,Divorced,57720,1.0,Y,17,8,0,1.0,3,1,0,0,No
5.630896921017222,20,2,3,1.0,3.0,1.0,28,Travel_Rarely,Sales,8,4,Marketing,1,3752,Male,1,Laboratory Technician,Divorced,163070,1.0,Y,16,8,0,1.0,3,1,0,0,No
5.8204038375725,23,2,3,1.0,4.0,3.0,53,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1859,Male,1,Sales Representative,Married,20890,5.0,Y,16,8,0,28.0,2,2,2,2,No
5.816591923248334,15,3,3,4.0,2.0,3.0,27,Travel_Rarely,Sales,2,3,Life Sciences,1,116,Male,1,Sales Executive,Divorced,23670,,Y,12,8,1,5.0,2,5,0,4,No
6.770869031682222,15,3,3,2.0,3.0,3.0,50,Travel_Rarely,Sales,10,4,Life Sciences,1,1638,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,No
9.827349397590277,9,3,3,4.0,3.0,1.0,32,Travel_Rarely,Sales,23,1,Life Sciences,1,1452,Male,3,Healthcare Representative,Single,24680,0.0,Y,11,8,0,4.0,2,3,1,2,Yes
8.18005243195,12,3,3,2.0,4.0,1.0,41,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2683,Female,1,Research Scientist,Single,20990,8.0,Y,12,8,1,8.0,2,6,0,5,Yes
6.316165774207778,9,3,3,2.0,1.0,1.0,35,Travel_Rarely,Research & Development,25,1,Medical,1,4063,Male,1,Sales Executive,Married,54100,0.0,Y,18,8,0,6.0,4,5,0,4,No
5.741458054439722,19,3,4,4.0,4.0,2.0,46,Travel_Rarely,Sales,9,1,Medical,1,620,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,No
7.665615796519167,10,3,4,2.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Medical,1,4107,Female,2,Sales Executive,Single,131420,1.0,Y,25,8,2,10.0,4,10,0,8,No
7.645087014725555,8,3,3,4.0,3.0,3.0,33,Travel_Frequently,Research & Development,2,4,Medical,1,1141,Female,4,Sales Executive,Divorced,168800,1.0,Y,14,8,3,9.0,2,9,2,8,No
6.446319723337778,15,3,4,3.0,3.0,3.0,34,Non-Travel,Research & Development,28,3,Medical,1,136,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,No
10.334748995983889,4,3,3,3.0,3.0,3.0,35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,No
8.501149040606666,6,3,3,3.0,4.0,3.0,55,Travel_Rarely,Sales,26,3,Marketing,1,3062,Male,1,Laboratory Technician,Single,104480,2.0,Y,13,8,0,30.0,3,5,1,2,No
6.0387237840247225,9,3,3,3.0,2.0,2.0,45,Non-Travel,Research & Development,8,1,Life Sciences,1,1909,Male,2,Sales Executive,Married,33190,1.0,Y,12,8,1,9.0,3,9,0,8,No
9.258164881749167,11,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,9,2,Life Sciences,1,3029,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2,No
7.606198125836666,16,3,3,4.0,3.0,3.0,40,Travel_Rarely,Research & Development,8,3,Other,1,104,Male,2,Sales Executive,Married,50870,3.0,Y,14,8,1,10.0,3,7,1,7,No
6.769503569834722,21,2,3,4.0,4.0,4.0,29,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,No
7.810920348058889,18,3,3,4.0,2.0,3.0,29,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1556,Male,3,Sales Executive,Divorced,39780,1.0,Y,11,8,0,7.0,0,7,1,7,No
6.104899598393334,11,1,3,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,21,3,Medical,1,938,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,No
9.420705042391667,10,3,3,2.0,3.0,4.0,22,Travel_Rarely,Research & Development,15,4,Life Sciences,1,1879,Female,1,Laboratory Technician,Married,124900,0.0,Y,13,8,0,4.0,3,3,0,2,Yes
5.805701695671389,18,2,3,1.0,2.0,3.0,22,Travel_Rarely,Research & Development,16,5,Other,1,1596,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2,No
7.899023873270833,14,3,3,2.0,1.0,3.0,38,Travel_Rarely,Sales,6,4,Life Sciences,1,1417,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0,Yes
8.652973003123334,15,3,4,1.0,1.0,2.0,27,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2102,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,No
6.242110664881666,13,2,3,2.0,1.0,3.0,38,Travel_Rarely,Sales,2,4,Life Sciences,1,2176,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,No
6.033902275769722,6,3,3,3.0,2.0,3.0,36,Travel_Rarely,Sales,5,3,Technical Degree,1,34,Male,3,Sales Executive,Single,54050,4.0,Y,14,8,0,10.0,2,8,7,7,No
9.769616242748612,8,1,3,2.0,1.0,2.0,37,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4348,Female,1,Research Scientist,Married,29290,1.0,Y,12,8,0,8.0,2,8,1,7,No
6.742746541722222,16,3,3,3.0,4.0,3.0,59,Non-Travel,Research & Development,12,2,Life Sciences,1,4258,Male,2,Sales Executive,Married,47230,9.0,Y,14,8,0,30.0,0,3,2,2,No
10.169516956715556,6,3,3,4.0,3.0,2.0,28,Travel_Frequently,Research & Development,2,3,Other,1,2134,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,No
7.573883311021667,11,3,3,1.0,4.0,3.0,40,Travel_Rarely,Sales,1,4,Marketing,1,528,Male,1,Sales Executive,Married,48690,4.0,Y,12,8,0,14.0,2,11,11,1,No
9.29953145917,10,3,3,4.0,2.0,3.0,41,Travel_Rarely,Research & Development,9,2,Life Sciences,1,89,Female,1,Laboratory Technician,Single,54870,6.0,Y,19,8,2,8.0,0,5,1,2,No
6.039949799196667,18,2,4,3.0,1.0,3.0,27,Travel_Rarely,Research & Development,10,3,Medical,1,273,Male,5,Research Scientist,Married,132450,1.0,Y,23,8,1,9.0,3,9,0,7,No
7.885165104863889,15,3,3,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,29,4,Technical Degree,1,2145,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,Yes
5.787998661311667,14,3,3,4.0,1.0,3.0,53,Travel_Rarely,Sales,1,2,Life Sciences,1,2867,Male,1,Manager,Divorced,39890,1.0,Y,13,8,0,5.0,2,4,1,3,No
6.3563442659525,9,2,3,3.0,1.0,3.0,32,Non-Travel,Research & Development,11,2,Other,1,3533,Female,2,Research Scientist,Divorced,44870,1.0,Y,11,8,0,1.0,5,1,0,0,No
7.315970548861944,13,2,4,3.0,2.0,4.0,31,Travel_Frequently,Research & Development,10,1,Life Sciences,1,2,Female,1,Research Scientist,Single,41890,0.0,Y,23,8,1,6.0,3,5,1,4,Yes
6.9595381526102775,15,3,3,1.0,3.0,3.0,34,Travel_Rarely,Research & Development,7,4,Medical,1,782,Male,2,Research Scientist,Married,26940,1.0,Y,16,8,1,2.0,3,2,2,2,Yes
7.4265305667111114,18,2,3,3.0,3.0,4.0,30,Travel_Rarely,Sales,3,4,Marketing,1,3385,Male,1,Sales Executive,Divorced,64340,5.0,Y,14,8,1,10.0,3,8,7,7,No
7.6081648817491665,6,3,3,1.0,2.0,1.0,29,Travel_Frequently,Research & Development,28,3,Medical,1,800,Female,5,Research Scientist,Single,44340,,Y,17,8,3,7.0,1,5,0,0,Yes
6.420218652387222,17,2,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,1,3967,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2,No
9.851604194555833,3,3,3,4.0,3.0,2.0,39,Travel_Rarely,Research & Development,1,1,Medical,1,70,Female,1,Laboratory Technician,Married,42840,4.0,Y,17,8,1,12.0,0,1,0,0,Yes
5.9686613119141665,6,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1245,Female,1,Research Scientist,Single,53010,1.0,Y,16,8,1,10.0,3,10,1,8,No
6.651454707719722,7,3,3,2.0,2.0,1.0,45,Travel_Rarely,Sales,1,4,Technical Degree,1,2836,Male,1,Research Scientist,Divorced,25800,8.0,Y,17,8,3,20.0,3,17,0,15,No
5.655350290048889,14,2,3,1.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,4,Life Sciences,1,3302,Male,3,Laboratory Technician,Divorced,24510,1.0,Y,13,8,1,9.0,3,9,0,8,No
9.768964747880277,17,2,4,3.0,4.0,3.0,27,Travel_Rarely,Sales,2,4,Medical,1,3293,Male,2,Manager,Divorced,33460,1.0,Y,21,8,1,9.0,2,9,0,8,No
5.7294422132975,19,2,3,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,19,4,Medical,1,341,Female,2,Sales Executive,Single,32040,6.0,Y,16,8,1,5.0,4,2,2,1,Yes
7.439197902721944,5,2,3,4.0,3.0,1.0,32,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,No
5.8705890227575,11,3,3,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2525,Male,3,Laboratory Technician,Married,21680,0.0,Y,14,8,1,2.0,2,1,0,0,Yes
7.470902498884167,11,4,3,2.0,3.0,3.0,47,Travel_Frequently,Sales,1,3,Medical,1,1560,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0,No
7.099283801873889,16,3,3,3.0,1.0,2.0,28,Travel_Frequently,Sales,1,3,Marketing,1,2281,Male,2,Laboratory Technician,Single,17060,7.0,Y,12,8,0,8.0,3,0,0,0,Yes
7.840915885765278,12,2,3,3.0,2.0,3.0,55,Travel_Rarely,Sales,9,3,Marketing,1,2614,Male,2,Laboratory Technician,Married,119160,4.0,Y,15,8,1,35.0,3,10,1,4,No
8.788284248103333,3,4,3,4.0,3.0,2.0,36,Travel_Rarely,Sales,7,2,Life Sciences,1,4222,Male,4,Laboratory Technician,Married,144110,0.0,Y,18,8,3,2.0,2,1,0,0,Yes
6.17364680946,19,2,3,1.0,3.0,4.0,49,Travel_Rarely,Sales,14,4,Life Sciences,1,3582,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,No
9.018544176706667,15,3,3,4.0,1.0,3.0,50,Travel_Rarely,Research & Development,17,3,Medical,1,2674,Male,1,Research Scientist,Divorced,173280,4.0,Y,15,8,2,20.0,1,3,2,0,Yes
6.339801427933889,7,3,3,3.0,3.0,4.0,53,Travel_Rarely,Research & Development,9,3,Technical Degree,1,444,Male,1,Manager,Divorced,39200,6.0,Y,16,8,1,22.0,3,17,15,2,No
6.8287862561355555,9,3,4,3.0,4.0,3.0,34,Non-Travel,Sales,1,1,Marketing,1,3486,Female,2,Research Director,Married,26960,3.0,Y,23,8,0,6.0,3,0,0,0,No
6.25094042838,20,3,3,3.0,3.0,1.0,47,Travel_Frequently,Research & Development,1,3,Medical,1,2436,Female,2,Sales Executive,Married,196270,7.0,Y,11,8,2,25.0,1,23,14,10,Yes
6.183159303881944,20,4,3,3.0,3.0,3.0,35,Non-Travel,Research & Development,2,1,Medical,1,3198,Male,1,Research Scientist,Married,187400,1.0,Y,19,8,1,1.0,2,1,0,0,No
7.612337126282778,10,4,3,3.0,4.0,3.0,38,Travel_Rarely,Sales,4,4,Life Sciences,1,1392,Male,1,Manufacturing Director,Single,70820,1.0,Y,14,8,0,2.0,3,2,2,1,No
5.465740740740555,22,3,3,3.0,1.0,4.0,52,Travel_Rarely,Sales,21,5,Technical Degree,1,1774,Male,3,Manager,Married,28890,1.0,Y,11,8,1,34.0,2,34,1,16,No
6.483514056224722,18,3,3,4.0,3.0,3.0,41,Travel_Rarely,Sales,6,4,Marketing,1,2431,Male,1,Research Scientist,Single,28210,1.0,Y,17,8,0,10.0,3,10,8,7,No
7.339873940205,18,3,4,1.0,3.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,1333,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,No
7.817591477019167,7,2,3,2.0,3.0,3.0,38,Travel_Rarely,Sales,20,4,Medical,1,4113,Female,2,Research Director,Married,20290,3.0,Y,11,8,1,20.0,3,18,1,11,No
8.0619946452475,18,3,3,4.0,4.0,4.0,44,Travel_Rarely,Research & Development,2,2,Life Sciences,1,240,Male,1,Laboratory Technician,Married,40110,4.0,Y,14,8,1,26.0,2,2,0,1,No
7.227138554216666,6,2,3,2.0,3.0,3.0,25,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1691,Male,1,Research Scientist,Married,190940,1.0,Y,16,8,0,7.0,3,7,0,6,No
8.930445113788334,15,4,3,3.0,4.0,2.0,47,Travel_Rarely,Research & Development,6,4,Other,1,1805,Male,2,Manager,Married,63470,1.0,Y,14,8,0,26.0,2,26,3,0,No
8.768038821954445,17,3,3,2.0,4.0,3.0,55,Travel_Rarely,Research & Development,1,4,Other,1,1496,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,No
9.904859437750833,18,3,3,3.0,4.0,3.0,47,Travel_Rarely,Sales,15,4,Marketing,1,1864,Female,3,Research Director,Married,65530,0.0,Y,15,8,0,8.0,2,7,7,7,No
5.5935475234269445,17,3,3,3.0,2.0,4.0,47,Non-Travel,Research & Development,1,4,Medical,1,1113,Male,1,Research Scientist,Married,45380,8.0,Y,11,8,0,16.0,3,8,1,7,No
9.760771976795834,4,2,3,3.0,2.0,2.0,37,Travel_Rarely,Sales,9,1,Marketing,1,132,Male,3,Sales Executive,Single,44400,2.0,Y,11,8,1,18.0,3,1,0,1,No
10.200648148148055,7,1,4,4.0,3.0,3.0,33,Travel_Rarely,Human Resources,28,2,Human Resources,1,1576,Female,5,Manager,Single,55610,1.0,Y,21,8,1,1.0,3,1,0,0,Yes
9.510298973672223,12,3,4,3.0,3.0,3.0,49,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2999,Male,3,Manufacturing Director,Single,73140,7.0,Y,22,8,0,25.0,2,7,0,7,No
8.393314368585278,21,3,3,3.0,4.0,3.0,25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,2124,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,Yes
6.742812360553056,7,4,3,2.0,2.0,3.0,38,Travel_Rarely,Sales,22,2,Medical,1,1855,Male,1,Sales Executive,Married,137340,0.0,Y,13,8,0,3.0,3,2,1,2,No
7.460060240963611,4,2,3,3.0,1.0,3.0,26,Travel_Frequently,Sales,11,3,Marketing,1,3368,Male,2,Healthcare Representative,Single,22670,1.0,Y,19,8,3,7.0,2,7,0,7,No
6.8489234716641665,6,3,3,1.0,1.0,3.0,39,Travel_Rarely,Research & Development,1,3,Other,1,2585,Female,1,Laboratory Technician,Married,105120,1.0,Y,12,8,1,10.0,2,10,7,9,No
9.31242748772861,12,3,3,2.0,1.0,3.0,40,Travel_Rarely,Research & Development,22,2,Technical Degree,1,972,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,No
6.978504016064167,5,1,3,4.0,2.0,3.0,29,Travel_Frequently,Research & Development,8,1,Medical,1,815,Male,1,Research Scientist,Married,40370,0.0,Y,14,8,0,4.0,2,3,0,2,No
7.232559125390278,11,2,3,4.0,4.0,2.0,58,Travel_Rarely,Sales,2,2,Medical,1,2809,Female,1,Research Scientist,Married,43850,1.0,Y,13,8,1,40.0,2,40,15,6,Yes
7.189618473895556,14,2,3,3.0,1.0,3.0,26,Travel_Frequently,Sales,11,3,Marketing,1,1898,Male,2,Healthcare Representative,Single,22670,1.0,Y,19,8,3,7.0,2,7,0,7,No
6.4450769745647225,17,4,3,4.0,2.0,2.0,44,Travel_Rarely,Research & Development,5,1,Other,1,2259,Male,3,Research Scientist,Single,52280,1.0,Y,13,8,0,6.0,2,5,1,3,No
6.872337126282778,14,2,3,4.0,1.0,2.0,41,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4.0,Y,12,8,1,21.0,6,7,7,7,No
7.580101517179722,21,1,3,1.0,1.0,2.0,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,998,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,Yes
6.233623382418333,11,3,3,3.0,3.0,4.0,53,Travel_Rarely,Research & Development,9,3,Technical Degree,1,3384,Male,1,Manager,Divorced,39200,6.0,Y,16,8,1,22.0,3,17,15,2,No
7.627520080321111,12,2,3,3.0,4.0,3.0,28,Non-Travel,Research & Development,1,3,Medical,1,687,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,No
6.571984605086945,13,3,3,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,25,5,Technical Degree,1,4072,Female,2,Human Resources,Married,180610,1.0,Y,14,8,1,10.0,2,10,8,7,No
5.604908522980556,17,3,3,2.0,3.0,3.0,45,Non-Travel,Research & Development,1,3,Medical,1,548,Female,2,Human Resources,Married,125040,1.0,Y,12,8,1,15.0,2,15,4,12,No
6.509293842034722,10,3,4,4.0,2.0,4.0,34,Travel_Rarely,Research & Development,18,1,Medical,1,1737,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7,No
5.761372155287778,17,3,3,1.0,3.0,3.0,41,Travel_Rarely,Sales,7,4,Marketing,1,2849,Male,4,Laboratory Technician,Divorced,68420,4.0,Y,12,8,1,13.0,3,9,1,8,No
8.127032574743334,16,3,4,1.0,3.0,4.0,51,Travel_Rarely,Sales,23,3,Medical,1,1992,Female,2,Research Scientist,Married,192720,9.0,Y,20,8,0,18.0,2,10,2,7,Yes
8.108385765283334,11,2,3,4.0,1.0,3.0,30,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2897,Female,2,Research Scientist,Single,55620,5.0,Y,13,8,0,8.0,3,5,0,4,Yes
8.155787594823611,11,2,3,3.0,3.0,3.0,25,Travel_Rarely,Sales,10,1,Marketing,1,2790,Male,2,Research Director,Single,82370,1.0,Y,13,8,0,6.0,6,6,0,3,Yes
5.886913208388889,16,2,3,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,1,2603,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,Yes
7.285990629183333,11,2,4,4.0,2.0,4.0,36,Travel_Rarely,Research & Development,16,4,Life Sciences,1,2903,Male,1,Healthcare Representative,Single,67350,8.0,Y,25,8,2,16.0,3,13,3,7,No
6.562157518964722,9,2,3,4.0,1.0,3.0,42,Travel_Rarely,Research & Development,11,1,Life Sciences,1,2012,Male,4,Research Scientist,Married,60320,0.0,Y,14,8,0,23.0,2,22,13,7,No
7.608975903614445,12,4,3,2.0,3.0,3.0,43,Travel_Frequently,Sales,2,2,Life Sciences,1,4283,Male,1,Sales Executive,Single,32110,4.0,Y,13,8,0,18.0,2,3,1,2,No
8.568799643016389,6,3,4,2.0,4.0,2.0,44,Travel_Rarely,Research & Development,10,3,Technical Degree,1,883,Male,3,Manager,Divorced,25190,0.0,Y,21,8,2,23.0,2,22,1,10,No
6.200655957161945,7,2,3,2.0,2.0,3.0,19,Travel_Rarely,Research & Development,1,3,Other,1,1362,Female,5,Manufacturing Director,Single,152020,1.0,Y,18,8,3,1.0,2,1,0,0,No
7.218372378402222,13,2,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1551,Male,2,Research Scientist,Divorced,55070,1.0,Y,12,8,2,10.0,2,10,1,2,No
8.806629852744166,10,3,3,4.0,4.0,2.0,30,Travel_Rarely,Sales,18,3,Life Sciences,1,4233,Male,4,Human Resources,Married,22960,1.0,Y,18,8,1,10.0,2,10,3,0,No
5.767146363230555,14,3,3,4.0,1.0,3.0,31,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1055,Male,3,Laboratory Technician,Married,21680,0.0,Y,14,8,1,2.0,2,1,0,0,Yes
5.917273538598611,8,3,3,4.0,3.0,2.0,54,Travel_Frequently,Research & Development,1,4,Life Sciences,1,3015,Male,2,Research Scientist,Single,29330,3.0,Y,12,8,2,20.0,2,4,0,3,No
6.016829540383611,16,3,3,3.0,3.0,3.0,22,Travel_Frequently,Research & Development,7,3,Medical,1,3126,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,Yes
7.631972333779444,11,3,3,2.0,4.0,3.0,36,Travel_Frequently,Human Resources,7,3,Medical,1,1330,Male,1,Research Scientist,Married,26900,0.0,Y,11,8,0,10.0,1,9,2,8,No
6.637766622043611,20,3,4,4.0,1.0,3.0,31,Travel_Frequently,Research & Development,7,3,Medical,1,2357,Male,2,Research Scientist,Single,36170,7.0,Y,21,8,1,10.0,5,5,0,3,No
9.017194332886945,15,3,3,2.0,3.0,2.0,50,Travel_Rarely,Research & Development,5,4,Life Sciences,1,509,Male,1,Sales Executive,Married,118780,2.0,Y,13,8,1,29.0,2,8,7,7,No
7.255155064703056,11,1,3,3.0,3.0,3.0,38,Travel_Frequently,Sales,9,4,Medical,1,508,Male,2,Research Scientist,Married,26950,3.0,Y,14,8,1,8.0,4,2,2,2,No
8.606446898705833,13,2,3,4.0,4.0,3.0,41,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2898,Male,2,Human Resources,Single,68830,3.0,Y,19,8,2,16.0,3,1,0,0,No
